column1	column2	column3	column4	column5	column6
data41922-1	data41922-2	data41922-3	data41922-4	data41922-5	data41922-6
data41923-1	data41923-2	data41923-3	data41923-4	data41923-5	data41923-6
data41924-1	data41924-2	data41924-3	data41924-4	data41924-5	data41924-6
data41925-1	data41925-2	data41925-3	data41925-4	data41925-5	data41925-6
data41926-1	data41926-2	data41926-3	data41926-4	data41926-5	data41926-6
data41927-1	data41927-2	data41927-3	data41927-4	data41927-5	data41927-6
data41928-1	data41928-2	data41928-3	data41928-4	data41928-5	data41928-6
data41929-1	data41929-2	data41929-3	data41929-4	data41929-5	data41929-6
data41930-1	data41930-2	data41930-3	data41930-4	data41930-5	data41930-6
data41931-1	data41931-2	data41931-3	data41931-4	data41931-5	data41931-6
data41932-1	data41932-2	data41932-3	data41932-4	data41932-5	data41932-6
data41933-1	data41933-2	data41933-3	data41933-4	data41933-5	data41933-6
data41934-1	data41934-2	data41934-3	data41934-4	data41934-5	data41934-6
data41935-1	data41935-2	data41935-3	data41935-4	data41935-5	data41935-6
data41936-1	data41936-2	data41936-3	data41936-4	data41936-5	data41936-6
data41937-1	data41937-2	data41937-3	data41937-4	data41937-5	data41937-6
data41938-1	data41938-2	data41938-3	data41938-4	data41938-5	data41938-6
data41939-1	data41939-2	data41939-3	data41939-4	data41939-5	data41939-6
data41940-1	data41940-2	data41940-3	data41940-4	data41940-5	data41940-6
data41941-1	data41941-2	data41941-3	data41941-4	data41941-5	data41941-6
data41942-1	data41942-2	data41942-3	data41942-4	data41942-5	data41942-6
data41943-1	data41943-2	data41943-3	data41943-4	data41943-5	data41943-6
data41944-1	data41944-2	data41944-3	data41944-4	data41944-5	data41944-6
data41945-1	data41945-2	data41945-3	data41945-4	data41945-5	data41945-6
data41946-1	data41946-2	data41946-3	data41946-4	data41946-5	data41946-6
data41947-1	data41947-2	data41947-3	data41947-4	data41947-5	data41947-6
data41948-1	data41948-2	data41948-3	data41948-4	data41948-5	data41948-6
data41949-1	data41949-2	data41949-3	data41949-4	data41949-5	data41949-6
data41950-1	data41950-2	data41950-3	data41950-4	data41950-5	data41950-6
data41951-1	data41951-2	data41951-3	data41951-4	data41951-5	data41951-6
data41952-1	data41952-2	data41952-3	data41952-4	data41952-5	data41952-6
data41953-1	data41953-2	data41953-3	data41953-4	data41953-5	data41953-6
data41954-1	data41954-2	data41954-3	data41954-4	data41954-5	data41954-6
data41955-1	data41955-2	data41955-3	data41955-4	data41955-5	data41955-6
data41956-1	data41956-2	data41956-3	data41956-4	data41956-5	data41956-6
data41957-1	data41957-2	data41957-3	data41957-4	data41957-5	data41957-6
data41958-1	data41958-2	data41958-3	data41958-4	data41958-5	data41958-6
data41959-1	data41959-2	data41959-3	data41959-4	data41959-5	data41959-6
data41960-1	data41960-2	data41960-3	data41960-4	data41960-5	data41960-6
data41961-1	data41961-2	data41961-3	data41961-4	data41961-5	data41961-6
data41962-1	data41962-2	data41962-3	data41962-4	data41962-5	data41962-6
data41963-1	data41963-2	data41963-3	data41963-4	data41963-5	data41963-6
data41964-1	data41964-2	data41964-3	data41964-4	data41964-5	data41964-6
data41965-1	data41965-2	data41965-3	data41965-4	data41965-5	data41965-6
data41966-1	data41966-2	data41966-3	data41966-4	data41966-5	data41966-6
data41967-1	data41967-2	data41967-3	data41967-4	data41967-5	data41967-6
data41968-1	data41968-2	data41968-3	data41968-4	data41968-5	data41968-6
data41969-1	data41969-2	data41969-3	data41969-4	data41969-5	data41969-6
data41970-1	data41970-2	data41970-3	data41970-4	data41970-5	data41970-6
data41971-1	data41971-2	data41971-3	data41971-4	data41971-5	data41971-6
data41972-1	data41972-2	data41972-3	data41972-4	data41972-5	data41972-6
data41973-1	data41973-2	data41973-3	data41973-4	data41973-5	data41973-6
data41974-1	data41974-2	data41974-3	data41974-4	data41974-5	data41974-6
data41975-1	data41975-2	data41975-3	data41975-4	data41975-5	data41975-6
data41976-1	data41976-2	data41976-3	data41976-4	data41976-5	data41976-6
data41977-1	data41977-2	data41977-3	data41977-4	data41977-5	data41977-6
data41978-1	data41978-2	data41978-3	data41978-4	data41978-5	data41978-6
data41979-1	data41979-2	data41979-3	data41979-4	data41979-5	data41979-6
data41980-1	data41980-2	data41980-3	data41980-4	data41980-5	data41980-6
data41981-1	data41981-2	data41981-3	data41981-4	data41981-5	data41981-6
data41982-1	data41982-2	data41982-3	data41982-4	data41982-5	data41982-6
data41983-1	data41983-2	data41983-3	data41983-4	data41983-5	data41983-6
data41984-1	data41984-2	data41984-3	data41984-4	data41984-5	data41984-6
data41985-1	data41985-2	data41985-3	data41985-4	data41985-5	data41985-6
data41986-1	data41986-2	data41986-3	data41986-4	data41986-5	data41986-6
data41987-1	data41987-2	data41987-3	data41987-4	data41987-5	data41987-6
data41988-1	data41988-2	data41988-3	data41988-4	data41988-5	data41988-6
data41989-1	data41989-2	data41989-3	data41989-4	data41989-5	data41989-6
data41990-1	data41990-2	data41990-3	data41990-4	data41990-5	data41990-6
data41991-1	data41991-2	data41991-3	data41991-4	data41991-5	data41991-6
data41992-1	data41992-2	data41992-3	data41992-4	data41992-5	data41992-6
data41993-1	data41993-2	data41993-3	data41993-4	data41993-5	data41993-6
data41994-1	data41994-2	data41994-3	data41994-4	data41994-5	data41994-6
data41995-1	data41995-2	data41995-3	data41995-4	data41995-5	data41995-6
data41996-1	data41996-2	data41996-3	data41996-4	data41996-5	data41996-6
data41997-1	data41997-2	data41997-3	data41997-4	data41997-5	data41997-6
data41998-1	data41998-2	data41998-3	data41998-4	data41998-5	data41998-6
data41999-1	data41999-2	data41999-3	data41999-4	data41999-5	data41999-6
data42000-1	data42000-2	data42000-3	data42000-4	data42000-5	data42000-6
data42001-1	data42001-2	data42001-3	data42001-4	data42001-5	data42001-6
data42002-1	data42002-2	data42002-3	data42002-4	data42002-5	data42002-6
data42003-1	data42003-2	data42003-3	data42003-4	data42003-5	data42003-6
data42004-1	data42004-2	data42004-3	data42004-4	data42004-5	data42004-6
data42005-1	data42005-2	data42005-3	data42005-4	data42005-5	data42005-6
data42006-1	data42006-2	data42006-3	data42006-4	data42006-5	data42006-6
data42007-1	data42007-2	data42007-3	data42007-4	data42007-5	data42007-6
data42008-1	data42008-2	data42008-3	data42008-4	data42008-5	data42008-6
data42009-1	data42009-2	data42009-3	data42009-4	data42009-5	data42009-6
data42010-1	data42010-2	data42010-3	data42010-4	data42010-5	data42010-6
data42011-1	data42011-2	data42011-3	data42011-4	data42011-5	data42011-6
data42012-1	data42012-2	data42012-3	data42012-4	data42012-5	data42012-6
data42013-1	data42013-2	data42013-3	data42013-4	data42013-5	data42013-6
data42014-1	data42014-2	data42014-3	data42014-4	data42014-5	data42014-6
data42015-1	data42015-2	data42015-3	data42015-4	data42015-5	data42015-6
data42016-1	data42016-2	data42016-3	data42016-4	data42016-5	data42016-6
data42017-1	data42017-2	data42017-3	data42017-4	data42017-5	data42017-6
data42018-1	data42018-2	data42018-3	data42018-4	data42018-5	data42018-6
data42019-1	data42019-2	data42019-3	data42019-4	data42019-5	data42019-6
data42020-1	data42020-2	data42020-3	data42020-4	data42020-5	data42020-6
data42021-1	data42021-2	data42021-3	data42021-4	data42021-5	data42021-6
data42022-1	data42022-2	data42022-3	data42022-4	data42022-5	data42022-6
data42023-1	data42023-2	data42023-3	data42023-4	data42023-5	data42023-6
data42024-1	data42024-2	data42024-3	data42024-4	data42024-5	data42024-6
data42025-1	data42025-2	data42025-3	data42025-4	data42025-5	data42025-6
data42026-1	data42026-2	data42026-3	data42026-4	data42026-5	data42026-6
data42027-1	data42027-2	data42027-3	data42027-4	data42027-5	data42027-6
data42028-1	data42028-2	data42028-3	data42028-4	data42028-5	data42028-6
data42029-1	data42029-2	data42029-3	data42029-4	data42029-5	data42029-6
data42030-1	data42030-2	data42030-3	data42030-4	data42030-5	data42030-6
data42031-1	data42031-2	data42031-3	data42031-4	data42031-5	data42031-6
data42032-1	data42032-2	data42032-3	data42032-4	data42032-5	data42032-6
data42033-1	data42033-2	data42033-3	data42033-4	data42033-5	data42033-6
data42034-1	data42034-2	data42034-3	data42034-4	data42034-5	data42034-6
data42035-1	data42035-2	data42035-3	data42035-4	data42035-5	data42035-6
data42036-1	data42036-2	data42036-3	data42036-4	data42036-5	data42036-6
data42037-1	data42037-2	data42037-3	data42037-4	data42037-5	data42037-6
data42038-1	data42038-2	data42038-3	data42038-4	data42038-5	data42038-6
data42039-1	data42039-2	data42039-3	data42039-4	data42039-5	data42039-6
data42040-1	data42040-2	data42040-3	data42040-4	data42040-5	data42040-6
data42041-1	data42041-2	data42041-3	data42041-4	data42041-5	data42041-6
data42042-1	data42042-2	data42042-3	data42042-4	data42042-5	data42042-6
data42043-1	data42043-2	data42043-3	data42043-4	data42043-5	data42043-6
data42044-1	data42044-2	data42044-3	data42044-4	data42044-5	data42044-6
data42045-1	data42045-2	data42045-3	data42045-4	data42045-5	data42045-6
data42046-1	data42046-2	data42046-3	data42046-4	data42046-5	data42046-6
data42047-1	data42047-2	data42047-3	data42047-4	data42047-5	data42047-6
data42048-1	data42048-2	data42048-3	data42048-4	data42048-5	data42048-6
data42049-1	data42049-2	data42049-3	data42049-4	data42049-5	data42049-6
data42050-1	data42050-2	data42050-3	data42050-4	data42050-5	data42050-6
data42051-1	data42051-2	data42051-3	data42051-4	data42051-5	data42051-6
data42052-1	data42052-2	data42052-3	data42052-4	data42052-5	data42052-6
data42053-1	data42053-2	data42053-3	data42053-4	data42053-5	data42053-6
data42054-1	data42054-2	data42054-3	data42054-4	data42054-5	data42054-6
data42055-1	data42055-2	data42055-3	data42055-4	data42055-5	data42055-6
data42056-1	data42056-2	data42056-3	data42056-4	data42056-5	data42056-6
data42057-1	data42057-2	data42057-3	data42057-4	data42057-5	data42057-6
data42058-1	data42058-2	data42058-3	data42058-4	data42058-5	data42058-6
data42059-1	data42059-2	data42059-3	data42059-4	data42059-5	data42059-6
data42060-1	data42060-2	data42060-3	data42060-4	data42060-5	data42060-6
data42061-1	data42061-2	data42061-3	data42061-4	data42061-5	data42061-6
data42062-1	data42062-2	data42062-3	data42062-4	data42062-5	data42062-6
data42063-1	data42063-2	data42063-3	data42063-4	data42063-5	data42063-6
data42064-1	data42064-2	data42064-3	data42064-4	data42064-5	data42064-6
data42065-1	data42065-2	data42065-3	data42065-4	data42065-5	data42065-6
data42066-1	data42066-2	data42066-3	data42066-4	data42066-5	data42066-6
data42067-1	data42067-2	data42067-3	data42067-4	data42067-5	data42067-6
data42068-1	data42068-2	data42068-3	data42068-4	data42068-5	data42068-6
data42069-1	data42069-2	data42069-3	data42069-4	data42069-5	data42069-6
data42070-1	data42070-2	data42070-3	data42070-4	data42070-5	data42070-6
data42071-1	data42071-2	data42071-3	data42071-4	data42071-5	data42071-6
data42072-1	data42072-2	data42072-3	data42072-4	data42072-5	data42072-6
data42073-1	data42073-2	data42073-3	data42073-4	data42073-5	data42073-6
data42074-1	data42074-2	data42074-3	data42074-4	data42074-5	data42074-6
data42075-1	data42075-2	data42075-3	data42075-4	data42075-5	data42075-6
data42076-1	data42076-2	data42076-3	data42076-4	data42076-5	data42076-6
data42077-1	data42077-2	data42077-3	data42077-4	data42077-5	data42077-6
data42078-1	data42078-2	data42078-3	data42078-4	data42078-5	data42078-6
data42079-1	data42079-2	data42079-3	data42079-4	data42079-5	data42079-6
data42080-1	data42080-2	data42080-3	data42080-4	data42080-5	data42080-6
data42081-1	data42081-2	data42081-3	data42081-4	data42081-5	data42081-6
data42082-1	data42082-2	data42082-3	data42082-4	data42082-5	data42082-6
data42083-1	data42083-2	data42083-3	data42083-4	data42083-5	data42083-6
data42084-1	data42084-2	data42084-3	data42084-4	data42084-5	data42084-6
data42085-1	data42085-2	data42085-3	data42085-4	data42085-5	data42085-6
data42086-1	data42086-2	data42086-3	data42086-4	data42086-5	data42086-6
data42087-1	data42087-2	data42087-3	data42087-4	data42087-5	data42087-6
data42088-1	data42088-2	data42088-3	data42088-4	data42088-5	data42088-6
data42089-1	data42089-2	data42089-3	data42089-4	data42089-5	data42089-6
data42090-1	data42090-2	data42090-3	data42090-4	data42090-5	data42090-6
data42091-1	data42091-2	data42091-3	data42091-4	data42091-5	data42091-6
data42092-1	data42092-2	data42092-3	data42092-4	data42092-5	data42092-6
data42093-1	data42093-2	data42093-3	data42093-4	data42093-5	data42093-6
data42094-1	data42094-2	data42094-3	data42094-4	data42094-5	data42094-6
data42095-1	data42095-2	data42095-3	data42095-4	data42095-5	data42095-6
data42096-1	data42096-2	data42096-3	data42096-4	data42096-5	data42096-6
data42097-1	data42097-2	data42097-3	data42097-4	data42097-5	data42097-6
data42098-1	data42098-2	data42098-3	data42098-4	data42098-5	data42098-6
data42099-1	data42099-2	data42099-3	data42099-4	data42099-5	data42099-6
data42100-1	data42100-2	data42100-3	data42100-4	data42100-5	data42100-6
data42101-1	data42101-2	data42101-3	data42101-4	data42101-5	data42101-6
data42102-1	data42102-2	data42102-3	data42102-4	data42102-5	data42102-6
data42103-1	data42103-2	data42103-3	data42103-4	data42103-5	data42103-6
data42104-1	data42104-2	data42104-3	data42104-4	data42104-5	data42104-6
data42105-1	data42105-2	data42105-3	data42105-4	data42105-5	data42105-6
data42106-1	data42106-2	data42106-3	data42106-4	data42106-5	data42106-6
data42107-1	data42107-2	data42107-3	data42107-4	data42107-5	data42107-6
data42108-1	data42108-2	data42108-3	data42108-4	data42108-5	data42108-6
data42109-1	data42109-2	data42109-3	data42109-4	data42109-5	data42109-6
data42110-1	data42110-2	data42110-3	data42110-4	data42110-5	data42110-6
data42111-1	data42111-2	data42111-3	data42111-4	data42111-5	data42111-6
data42112-1	data42112-2	data42112-3	data42112-4	data42112-5	data42112-6
data42113-1	data42113-2	data42113-3	data42113-4	data42113-5	data42113-6
data42114-1	data42114-2	data42114-3	data42114-4	data42114-5	data42114-6
data42115-1	data42115-2	data42115-3	data42115-4	data42115-5	data42115-6
data42116-1	data42116-2	data42116-3	data42116-4	data42116-5	data42116-6
data42117-1	data42117-2	data42117-3	data42117-4	data42117-5	data42117-6
data42118-1	data42118-2	data42118-3	data42118-4	data42118-5	data42118-6
data42119-1	data42119-2	data42119-3	data42119-4	data42119-5	data42119-6
data42120-1	data42120-2	data42120-3	data42120-4	data42120-5	data42120-6
data42121-1	data42121-2	data42121-3	data42121-4	data42121-5	data42121-6
data42122-1	data42122-2	data42122-3	data42122-4	data42122-5	data42122-6
data42123-1	data42123-2	data42123-3	data42123-4	data42123-5	data42123-6
data42124-1	data42124-2	data42124-3	data42124-4	data42124-5	data42124-6
data42125-1	data42125-2	data42125-3	data42125-4	data42125-5	data42125-6
data42126-1	data42126-2	data42126-3	data42126-4	data42126-5	data42126-6
data42127-1	data42127-2	data42127-3	data42127-4	data42127-5	data42127-6
data42128-1	data42128-2	data42128-3	data42128-4	data42128-5	data42128-6
data42129-1	data42129-2	data42129-3	data42129-4	data42129-5	data42129-6
data42130-1	data42130-2	data42130-3	data42130-4	data42130-5	data42130-6
data42131-1	data42131-2	data42131-3	data42131-4	data42131-5	data42131-6
data42132-1	data42132-2	data42132-3	data42132-4	data42132-5	data42132-6
data42133-1	data42133-2	data42133-3	data42133-4	data42133-5	data42133-6
data42134-1	data42134-2	data42134-3	data42134-4	data42134-5	data42134-6
data42135-1	data42135-2	data42135-3	data42135-4	data42135-5	data42135-6
data42136-1	data42136-2	data42136-3	data42136-4	data42136-5	data42136-6
data42137-1	data42137-2	data42137-3	data42137-4	data42137-5	data42137-6
data42138-1	data42138-2	data42138-3	data42138-4	data42138-5	data42138-6
data42139-1	data42139-2	data42139-3	data42139-4	data42139-5	data42139-6
data42140-1	data42140-2	data42140-3	data42140-4	data42140-5	data42140-6
data42141-1	data42141-2	data42141-3	data42141-4	data42141-5	data42141-6
data42142-1	data42142-2	data42142-3	data42142-4	data42142-5	data42142-6
data42143-1	data42143-2	data42143-3	data42143-4	data42143-5	data42143-6
data42144-1	data42144-2	data42144-3	data42144-4	data42144-5	data42144-6
data42145-1	data42145-2	data42145-3	data42145-4	data42145-5	data42145-6
data42146-1	data42146-2	data42146-3	data42146-4	data42146-5	data42146-6
data42147-1	data42147-2	data42147-3	data42147-4	data42147-5	data42147-6
data42148-1	data42148-2	data42148-3	data42148-4	data42148-5	data42148-6
data42149-1	data42149-2	data42149-3	data42149-4	data42149-5	data42149-6
data42150-1	data42150-2	data42150-3	data42150-4	data42150-5	data42150-6
data42151-1	data42151-2	data42151-3	data42151-4	data42151-5	data42151-6
data42152-1	data42152-2	data42152-3	data42152-4	data42152-5	data42152-6
data42153-1	data42153-2	data42153-3	data42153-4	data42153-5	data42153-6
data42154-1	data42154-2	data42154-3	data42154-4	data42154-5	data42154-6
data42155-1	data42155-2	data42155-3	data42155-4	data42155-5	data42155-6
data42156-1	data42156-2	data42156-3	data42156-4	data42156-5	data42156-6
data42157-1	data42157-2	data42157-3	data42157-4	data42157-5	data42157-6
data42158-1	data42158-2	data42158-3	data42158-4	data42158-5	data42158-6
